file_id,filename,filepath,transcript
CkX61AC8hG0,CkX61AC8hG0.wav,data/CkX61AC8hG0.wav,"Do you know what dying people really want? While you and I are out here hustling and running on fumes, they just want to wake up tomorrow to taste food again, to be with their loved ones. Nothing fancy. So maybe we don't need to wait until death to start appreciating simpler moments in life. To do that, we can ask ourselves, what if this is the last time I get to do or experience something? Asking myself that question turned a normal hug with my parents into a core memory because I never wanted to let go. So how about you? If you knew one day you would never hear your best friend's voice again, how intently would you listen to them tell you a story now? How would you savor it? How would you savor your favorite food, watch a sunset, or snuggle with your pet? Because although we can't predict when it'll be, one day we'll all have a final moment with everyone and everything."
hkIo51qGOw8,hkIo51qGOw8.wav,data/hkIo51qGOw8.wav,"Very few of my friends had set aside the 15 to 20 percent experts tell us we need to maintain our standard of living in retirement. We boomers hear a lot about how we have underfunded our retirement, how it's all our fault. But let's not mix up individual isolated behavior with the systemic factors that have caused a $7.7 trillion retirement income gap. We've spent the last three decades dealing with flat and falling wages and disappearing pensions and through the roof cost on housing and health care and education. We're going to have to build up from the grassroots. Forming what I think are resilient circles. And we need guidance and ideas about how to live a richly textured life on a much more modest income."
49zF4kZYtlI,49zF4kZYtlI.wav,data/49zF4kZYtlI.wav,"They love us more than I think we have any right to be loved. Hey, what do you do all day? I play with puppies. No, I raise service dogs and prepare them to work with people who have physical disabilities or certain medical needs like epilepsy, type 1 diabetes. Like my buddy here. This is KJ. He's getting a little too big to be a lap puppy. Can you tell us a little bit about your journey and how you became a service dog instructor? So when I was 16, I was diagnosed with multiple sclerosis. I used a wheelchair for a little over two and a half years. It was incredibly hard. I couldn't really do anything for myself. And I heard about a place in California that was teaching dogs to help people who use wheelchairs. We decided, my dad and I, that if I needed a dog in this area, other people would too. And that was it. We hired a then dog trainer to help us figure out how to teach dogs to turn the lights on and off and train them to do things. And we opened and closed doors and off we went. What would you say is the best part of your job? The animals. And the hardest part is the people. And I love the people very much. But dogs are just remarkable creatures. They love us more than I think we have any right to be loved. And it's pretty wonderful when you spend every day with these creatures that look at you like you are the greatest thing that ever drew breath. What is one piece of advice you would have for someone that wants to join this field or this profession? There are schools where you can go to learn. But you can also apprentice at places and do internships. And I think both are valuable. I think apprenticeships will get you working more quickly because you're likely to be hired by the organization. You know, it's hard work, but it is so rewarding. I wouldn't do anything else."
uBkbmYS5qvI,uBkbmYS5qvI.wav,data/uBkbmYS5qvI.wav,"Who is responsible for the price of dissent being so high in America? Why are people fearing for their lives to speak their political opinions? And if you think my answer is Donald Trump, you would be wrong. Unfortunately, my answer is you. Or some of you. NPR just came out with a survey the other week that showed one in three, one in three Americans now believe that political violence would be justified to put the country back on track. Two out of three Americans are now actively admitting to self-censoring their views out of fear of reprisal. It's not just people inside the Beltway, it's you. We're all doing it. We're all guilty of it. The same survey found that the vast majority of Americans agree in price. They're private on almost all the controversial issues in our society. Immigration, abortion, climate change, you name it. Survey found majorities agree on those issues, but they're scared to say it, including they're afraid to repudiate political violence. So who's responsible for the price of dissent being so high in this country? It's not Donald Trump. It's not even the one third of Americans who believe we might have to use political violence against one another. It's the two thirds. In my opinion, the greatest threat to democracy today is anonymity."
Uyx8vYm9Og0,Uyx8vYm9Og0.wav,data/Uyx8vYm9Og0.wav,"I have created over the last decades multiple pastries. One of my favorites is the coffee clock. It's coffee, chocolate, a strong espresso paired with a strong 80% chocolate that looks like a clock, a little piece of jewelry. So when we were prepping for this session, you surprised me by saying that as important as the look and the design of your work are to you, you actually care more about the taste. I mean, everybody that understands chocolate can transform it into art. I think the complexity as a trained pastry chef is, how do we not compromise the taste, the texture, and yet craft beauty? And I think this is where it becomes much more complex. That's where the science really kicks in on taking basic raw ingredients. You take flour by itself, a spoonful of flour is not very pleasing. A spoonful of sugar is too sweet. Salt is too salty. Bite into a lemon, it's too sour. Making the recipe, having the ingredient collide together to create things that gives you a good taste is really what I like to do. Our crafts are so beautiful and so amazing. I think one thing I'm the most proud of is being an ambassador of my industry and being able to display the extent of the beauty that can be achieved in the world of sweets, whether it's bread, pastry, chocolate, ice cream, sugar. The most important, it's for people to understand. It was an industry when I got in that was very, very secretive and I was able to break the secret. Once you understand how chocolate works, then you can start having fun with the matter. Wow. Et voilà. Wow."
TyqqohQlKLY,TyqqohQlKLY.wav,data/TyqqohQlKLY.wav,"Life is too full of these boring and shallow conversations. I think what it does is two things. The first is that it distances ourselves from other people. You can't get to know anyone else unless you have these deep and important conversations. And the second problem is that you're distanced from yourself. You don't get to understand what really matters to you and what motivates you. At the risk of overplaying my hand, I think this could transform society. Because I believe that a lot of people today feel very disconnected from each other and from their cultures. And the sociologist Emil Durkheim talked about this word anomie, which is a disconnection from our culture and our people. And I think if we go about our lives ignoring these conversations and refusing to see people and talk about these deep, meaningful things, we start to disassociate from each other. And we fracture and we fragment. And I think if we have to come back together, we have to have these important conversations. We have to go past talking about... And we have to ask about God and about our worries and about our existential angst. And we have to talk about right and wrong. And it's only through that conversation that we can come together to understand each other and to form a community and to be understood and understand other people as well."
s_k1gMUcJIs,s_k1gMUcJIs.wav,data/s_k1gMUcJIs.wav,"When I talk about the illusion of self, this is often very hard for people to grasp what that could even mean. I'm obviously a person over here and you're a person over there, and we can talk about our autobiographical histories, things we tend to do, our likes and dislikes, and all of that is in the description of a self and that makes perfect sense. And that piece of it is not an illusion. But the experience of being a self is actually much more analogous to an ocean wave. In the same way that an ocean wave is a process in nature, it's dynamic, it's ever changing, our brains are very much the same thing. They are processes in nature that are ever changing, ever evolving, and that the boundaries between ourselves and the world and ourselves and each other are not as solid and firm as they appear to us or that they feel to us to be, especially when we feel like a static self. And so this starts to get at what I am talking about when I talk about the illusion of self. When I talk about the illusion of self."
tum_5LyL0Q4,tum_5LyL0Q4.wav,data/tum_5LyL0Q4.wav,"We live on an alien planet. There is so much weird life here on Earth to study, and so much of it lives at the edges of our world, of our sight, and of our understanding. One of those edges is Antarctica. Tiny plants and animals living embedded inside of glaciers, underneath the sea ice, and swimming in subglacial ponds. Some of the critters I found you may recognize, like this adorable tardigrade. I absolutely love them. Also known as a water bear, they're famous for possessing superpowers that allow them to survive in extreme conditions. Others may look familiar, but be stranger still, like nematodes. Not a snake, nor an earthworm, nematodes are a creature all their own. For every single human on this planet, there exist 57 billion nematodes. And some of the critters you may not recognize at all, but live out equally fascinating lives, such as rotifers with amazing crowns that turn into Roomba-like mouths, ciliates with digestive systems so transparent that it's almost TMI, and cyanobacteria that look like party confetti in the middle of the night. But you can't really describe the amount of life we have in Antarctica, or the amount of life we have in our own backyards. We don't understand just how many creatures we share our world with. And that means we don't yet have the full picture of our weird and whimsical home planet."
ZVyNC2srm5Q,ZVyNC2srm5Q.wav,data/ZVyNC2srm5Q.wav,"We carried on for months with nothing more than a hope that she wouldn't get as big as we knew she could. But every time somebody came over, it was the same thing. Oh my God, she's huge. How big is she gonna get? What are you guys gonna do with her? It was all the same things that we were wondering ourselves and that's actually why we call her Esther the Wonder Pig. So aside from her astonishing rate of growth, which was almost a pound a day at its quickest, her intelligence was becoming increasingly apparent. Our freezer was below the fridge. We had to keep it closed with box tape. We had childproof locks on all of our cupboards, but they were no match for Esther. By the time she was eight or nine months old, she could open every single door in our house. She'd use her snout to operate lever-style door handles. Even giving her medication became a battle of wits because no matter how well we thought we hid those pills, she would find and reject them. Sometimes she'd even make us think she swallowed them, only to spit out a pill after I gave her a cookie for taking them. Since then, managing Esther's social media following and her sanctuary has become a full-time job for the both of us. But why? Why would we allow that to happen? It's because Esther elevated pigs to a position that we had previously only held for our companion animals."
Ah2F8_JrrKo,Ah2F8_JrrKo.wav,data/Ah2F8_JrrKo.wav,what is depression how does it cause how do you treat it what is anxiety how does it cause how do you treat it we've been searching for those things for a really really long time and we've had a lot of like different answers like if you ask freud he'd say one thing and if you ask like a modern modern psychiatrist neuropsychologist psychiatrist they might say something else um but really like we just we still don't actually know um and we keep trying to do that we keep trying to find that kind of like universal theory that that explanation that says well if x then y if um you have this going on in your life or in your brain then you're going to get depressed or if you take this medication then depression will go away we've been trying to find that for a really long time because um we felt like we had no other options because normally in order to predict an outcome um to know uh oh if i do this then it'll cure someone's depression to predict it you have to have an underlying scientific explanation you have to have a theory about it and i think ai actually changes this so um with with ai what you can do is and people people are really already starting to do this you can train neural networks that are for example able to identify um who is depressed or who will get depressed um you can train neural networks who will be able to predict which interventions might work for which people in which circumstances in a very contextual hyper personalized kind of way without having to discover beforehand any scientific explanation for the underlying phenomena that we're trying to predict and so i think that's a really important thing to think about and i think that's a really important thing to think about so like we don't have to have an so like we don't have to have an explanation for depression we can just train a model um on enough data that it will um that it will be able to predict what might work or whether you have it or whether you're going to get it and what i think is even more interesting is once you have once you've trained models that can for example predict depression really well what you may be able to do is models are actually easier to interpret and understand than brain and so if you have a good enough predictor what you can do is just go into the neural network and try to figure out how it's wired and it may be that the explanation for what depression is is like too big and too complicated and you can't figure it out but mechanical interpretability is good enough that you may be able to like find what what is a solid theory for depression in the weights of a trained neural network
TNPSGk-NXoM,TNPSGk-NXoM.wav,data/TNPSGk-NXoM.wav,"We found out about a whole new model of love that I call emergent love. Because it can only exist when the six ingredients that are essential for thriving relationships are present. Number one is attraction. For thriving couples, attraction is way beyond sexual chemistry. It's only one of the reasons that they come together. And in this way, attraction is a renewable energy because it wants you to be around the person and explore new ways of being with them. Really think about it. Between diaper duty and deadlines, where is that signal that says, I like you, I'm into this version of you now? Number two is respect. Respect literally means to look again. And obedience, walking on eggshells, is not respect. They are fear. I often hear I'm not respected by my partner, and I ask, are you respectable? And there's a pause. I say, look, do you live by your own principles, or are you the first person walking all over them? Number three is trust. Thriving couples know that trust is built and rebuilt based on little promises kept over time, not grand and expensive and expensive apologies. Number four is compassion, not empathy. Yes, there are moments that you would like to commiserate with each other or feel those juicy sensations when you have erotic empathy, but for daily lives, everyday life, compassion is the default for these couples. Next one is shared vision. You need to know where you're going individually and as a couple. At least know where you don't want to end up. Otherwise, your resources will be scattered, and resentment will be inevitable. Last but not least is the loving behaviors. When was the last time that you went out of your way for your partner? Do you give each other the benefit of the doubt? Thriving couples are tender with their touch, with their word, with their presence, and they make them exclusive and specific to each other, even if other people are in the mix. If you master these six ingredients, you will rise in all of your relationships, because the way we do one relationship is the way we do them all."
PKIYKwEyKQY,PKIYKwEyKQY.wav,data/PKIYKwEyKQY.wav,"The main dietary component that's actually been studied in the aging and longevity field is this idea of caloric restriction. Caloric restriction isn't starvation, it's usually just about a 20% reduction in the overall calorie intake. And in a lot of different animal models, so anything from a worm, fly, mouse, people have seen that when animals are caloric restricted, they tend to live longer. The idea of why things like caloric restriction might actually improve our aging process and increase our health is because we think this evokes this idea of hormesis in our bodies. So what hormesis refers to is a mild stressor that actually makes our bodies more resilient and robust to stress over time. So having these short-term mild stressors actually makes our bodies more robust against long-term stressors. A lot of the changes we see that increase with aging."
I71y0Vwlc8Y,I71y0Vwlc8Y.wav,data/I71y0Vwlc8Y.wav,"I'm a talent manager. Who do I manage? A girl named Ima. She's a fashionista that lives in Tokyo. She posts about her life and her outfits on social media platforms, except she doesn't exist. She's a virtual human made from CGI, born in 2017. In the near future, we're integrating them with AI so that they become autonomous virtual humans that you can have a conversation with. Yes, they exist in the virtual world, but these virtual humans have an impact in our real world, too. Ima has repeatedly shared her opinions on real-world issues. She initiated a community get-together in the virtual world during COVID for people who are feeling lonely and isolated. She was actually chosen as one of a Forbes Woman of the Year, right beside the likes of climate change activist Greta Thunberg and former U.S. First Lady. She's also a member of the U.S. First Lady Michelle Obama. Gen Zs love her because they feel a real connection to her. For them, there's not much of a difference between someone that is real-life breathing, that's doing Instagram, and a virtual human like Ima. We should get away from the dystopian narrative of the virtual world that we have and seize possibilities for human connection and possibilities for human expression. Because human possibility, it's the same as technology. It's not just technology. It's not just technology. It's limitless."
7xml4yCVBdA,7xml4yCVBdA.wav,data/7xml4yCVBdA.wav,"Ever since ancient times, people have asked the question, is the world a dream? Is everything around us an illusion created by some god to test us? Well, the answer is probably no, but for a very sophisticated reason. If you want to simulate the weather, for example, you have to simulate the motion of trillions upon trillions of atoms. No computer is that powerful that it can simulate the motion of trillions and trillions of atoms that just make up the atoms in this room. You can't do it. You're talking about 10 to the, let's say, 25, one with 25 zeros after it, just to model the atoms inside a goldfish bowl. And so in other words, it is mathematically not possible to create a fictional universe out of atoms. The fact that there were real atoms inside it is very very clear. There are only three victims and only two who survived the settlement in a way that has never been determined by humanos but people think that sometimes we do this."
_yJRFt1WQOk,_yJRFt1WQOk.wav,data/_yJRFt1WQOk.wav,"What you see here are representatives of all known species in our planet. We occupy a rather unremarkable position. We are measuring an astonishingly narrow sliver of life and hoping that those numbers will save all of our lives. This little guy right here does things that essentially just blows my mind. You can grab one of these animals and cut them into 18 different fragments, and each and every one of those fragments will go on to regenerate a complete animal in under two weeks. 18 heads, 18 bodies, 18 mysteries. I've been trying to figure out how these little dudes do what they do and how they pull this magic trick off. But like all good magicians, they're not really releasing their secrets readily to me. We actually need to bring all of our intelligence to becoming stupid again. Clueless in the immensity, in front of the world, in front of the immensity of the unknown."
Zgvs4pp82TM,Zgvs4pp82TM.wav,data/Zgvs4pp82TM.wav,"So our farmers are pretty old in this country. And unfortunately, when they retire, when they retire, if they retire, we're not really replacing them. We need to take our dollars and continue to spend them locally. We also need to show up at the ballot box for our farmers. This is bigger than just buying local strawberries once a year to pick your own. This is a year-round effort that we must make together to make the change we need. Changes like fair pricing for farmers. That's quotas, supply management, guaranteed prices. Changes like fair and open trade. That means ending trade wars. And yeah, of course it means voting. American farmers are only getting older, fewer, and poorer. Yet they're crucial to our state. They're the vibrancy in our rural communities. They're the drivers of economic growth and stability. And they're our best protectors of our shared resources of land, water, and energy. They're an heir. So we have to do better for them."
Dp_MbiueqjI,Dp_MbiueqjI.wav,data/Dp_MbiueqjI.wav,"Is it realistic to ignore the one to two billion climate refugees that the climate scientists are warning us will cross international borders and have to move inside their own nations by 2050 because of the climate crisis? Is it realistic to ignore the fact that right now, Greenland is losing 30 million tons of ice every single hour? What about the food crisis that scientists are predicting? Is it realistic to ignore that as well in order to avoid doing anything to reduce fossil fuel emissions? So what's really behind this preposterous theory they call climate realism? Could it be that they're kind of panicking a little bit about the loss of their markets? Last year, if you look at all the new electricity installed worldwide, 93% of it was coal. It was renewable, mostly solar. I believe that we as human beings have the capacity to recognize that our survival is at stake and that we need to move faster even though the big polluters have the political and economic power to try to block us. We've got everything we need. The people are demanding change. The one thing that they tell us might be in short supply is that we're going to have to move faster. It is political will, but always remember, political will is itself a renewable resource."
K6SB7RTXGAQ,K6SB7RTXGAQ.wav,data/K6SB7RTXGAQ.wav,"So the question is, what techniques or practices can help us cut through the challenges that are in our way to acting our way to confidence and growth? So I started thinking about people I admired, someone specific. And there was something about thinking of someone I admired that brought this element of additional capabilities and excellence. It also made me feel a little accountable to act on whatever came to mind. And these practices evolved into today what is the hotshot rule. It is the act, regularly, of thinking about my role, everything I have, the challenges, the opportunities, envisioning someone I admire in my role, asking myself what's one thing that person I admire would do differently to make that situation better, acting on it within 24 hours, telling those involved once things get put in motion. I say something like, hey, I could have or should have done this thing, but I didn't, and now we are. But its power lies in it being a regular, proactive, active practice. This practice has changed my life, and I believe it will change yours if you apply it. The idea of having a practice of reflection, intention and action to drive growth, to show up and do something we otherwise wouldn't have, to break through complacency or past patterns, is a superpower."
FN6JIyntwR0,FN6JIyntwR0.wav,data/FN6JIyntwR0.wav,"This is Penrose Tiling. These tiles have been found in Egypt, Greece, Australia, Mesoamerica, North America, Europe, and even the Middle East. But why does it keep popping up and what is it? Penrose tiles are a pattern of two shapes that can expand indefinitely in any direction without ever repeating. In mathematics, this property is known as aperiodicity. Roger Penrose discovered this back in the 1970s and it's been found all over the world over and over again and it's thousands of years old. So what's going on? Theorist Terry Moore believes what we're seeing is more than just a beautiful design. All these ancient cultures must have seen something special. This pattern is life and as you can see, life's complicated. Life is also aperiodic in the sense that every event, every happening, every decision will make the future unfold differently, often in ways that are impossible to predict. Yet in spite of the complexity and in spite of a future that's impossible to predict, it's a pattern that's going to happen. And it's going to happen. But there is a pattern that's going to happen. And it's going to happen. And it's going to happen. There remains an underlying unity that holds everything together and gives rise to everything. When we see these wonderful designs created by cultures that are separated from our own by thousands of miles or thousands of years, we can know these aren't decorations. These are statements about the fundamental values that culture had, what they found important, how they saw themselves, the world, and the world as a whole. And it's going to happen. They're a message. Look. Listen. You can hear their voices."
l8QqI25FBrc,l8QqI25FBrc.wav,data/l8QqI25FBrc.wav,"Imagine an AI friend that tells you, hey, I noticed you haven't talked to your friend for a couple weeks. Why don't you reach out, ask him how he's doing? Or an AI that in the heat of the argument with your partner helps you look at it from a different perspective and helps you make up. An AI that is 100% of the time focused on helping you live a happier life and always has your best interests in mind. Researchers at Harvard are doing a longitudinal study on human flourishing. And I believe that we need what I call the human flourishing metric for AI. Flourishing is a state in which all aspects of life are good. The sense of meaning and purpose, close social connections, happiness, life satisfaction, mental and physical health. And if we start designing AI with this goal in mind, we can move from a substitute of human relationships to something that can enrich them. And if we build this, we will have the most profound technology that will heal us and bring us back together."
lRNNcBHuxP4,lRNNcBHuxP4.wav,data/lRNNcBHuxP4.wav,"I say brain health is wealth. How do we make the brain healthy? With good sleep, with good food, with good social connections, with minimizing, though not eliminating all stress, because stress can be good. It drives you towards the things that you want to achieve. That will give you the longest possible healthy, good, positive cognitive life that you could have. So I look at health as wealth, and I think, ooh, longevity, health span, savings and investments to make sure that you can look after yourself, and insurance so that you can bounce back and you can look after your family. And I think, you know, back in the 50s, globally we had a life expectancy of around 47, which is shocking. And now we're up in the 70s, which is a huge advantage. But, and that's, so we're much longer lifespan. But the most important thing is starting and staying curious. Because your needs will change. Stay curious, stay engaged, and start. You know, that's so funny because that's exactly the recommendation that I give about brain health."
9lLqGTmDdQc,9lLqGTmDdQc.wav,data/9lLqGTmDdQc.wav,"Incivility is a bug. It's contagious, and we become carriers of it just by being around it. It affects our emotions, our motivation, our performance, and how we treat others. So if incivility has such a huge cost, why do we still see so much of it? The number one reason is stress. People feel overwhelmed. The other reason that people are not more civil, they believe they'll appear less leader-like. They wonder, do nice guys finish last? Well, it turns out in the long run, they don't. Colleagues and I found that those that were seen as civil were twice as likely to be viewed as leaders, and they performed significantly better. Why does civility pay? Because people see you as an important and a powerful, unique combination of two key characteristics, warm and competent, friendly and smart. So where do you start? How can you lift people up and make people feel respected? Well, the nice thing about civility is that it's not just about how you look at people. The nice thing is it doesn't require a huge shift. Small things can make a big difference. I found that thanking people, sharing credit, listening attentively, humbly asking questions, acknowledging others, and smiling has an impact. What I know from my research is that when we have more civil environments, we're more productive, creative, helpful, happy, and healthy."
tN_6CA9nl9M,tN_6CA9nl9M.wav,data/tN_6CA9nl9M.wav,"The most effective thing you can do to have more fun is to focus on its ingredients, by which I mean do everything you can to fill your life with more moments of playfulness, connection, and flow. So by playfulness, I just mean having a lighthearted attitude. When we have fun, our guard is down and we're not taking ourselves too seriously. Connection refers to the feeling of having a special shared experience. And then flow is the state where we are so engaged and focused on whatever we're doing that we can even lose track of time. So to start with, reduce distractions in order to increase flow. Anything that distracts you is gonna kick you out of flow and prevent you from having fun. My second suggestion is to increase connection by interacting more with other human beings in real life. You might be amazed by how good just one little moment of connection can make you feel. And if you do find someone to connect with, maybe ask them to join you in trying my third suggestion, which is to increase playfulness by finding opportunities to rebel. I'm talking about finding ways to break the rules of responsible adulthood and give yourself permission to get a kick out of your own. Life."
2XSImOsV6tw,2XSImOsV6tw.wav,data/2XSImOsV6tw.wav,"We think about love as primarily a psychological phenomenon, something that we don't have a great deal of control over. Aristotle famously said, when you really love a friend, you experience that person as a second self. And the love ethic says, those same feelings should be extended to strangers. How do we navigate our lives in an era where our politics, our economics, our technology is causing us to become far more isolated and divided? I would define compassion in a nutshell as a natural sense of concern that arises in us in the face of someone who is in need and wanted to do something about it. And much of the current scientific studies that overlaps the science of compassion is the study of empathy. Empathy is this, ability to vicariously experience someone else's pain. And that's what allows us to connect with the other person. There are some interesting studies coming from meditators who meditate many hours on compassion and then looking at their brain, you can actually see the brain's expression in action. The whole mapping of the brain regions that are involved in an experience, something like compassion, is beginning to be done. What is really nice, natural to our human being, is the ability to connect with someone. An ability to relate to that person at a deeper level and have a much more open-hearted interaction. The common perception tends to be that a quality like loving kindness is a sort of weakness, that it makes you sort of silly or very complacent. Being a doormat, letting someone walk over you. Why do we have such a sense of loving kindness that it's degraded into this foolish reaction? Compared to the force that it genuinely is, we can have a genuine compassion for someone and also protect ourselves and have a strong boundary. We really can redefine strength. If you can't be brilliant and you can't be courageous and you can't be wonderful, be kind. It actually is great to really feel into the pain of someone and to wish them well. A love ethic or a love-based approach to ethics, says to love your neighbor with the same intensity with which you love yourself. The love ethic is asking us to feel something about the people who are in need, who are around us. To open ourselves up to have that kind of emotional reaction again and also giving us a glimmer of hope that maybe our emotions, especially one particular emotion, might be the path forward for us learning how to build a better society where people are genuinely cared for.annekemer.com"
t_6DCJcCq5E,t_6DCJcCq5E.wav,data/t_6DCJcCq5E.wav,"One of my favorite sets of creatures are some fish called ice fish, and they live in water that is actually below the freezing temperature of fresh water. And if little ice crystals just get into the bodies of these fish, they'll nucleate freezing, they'll freeze like fish sticks. And what they've done is they've evolved antifreeze. Certain proteins in their bloodstream, made in very large quantities, suppress the ability of ice crystals to grow inside their bodies. And so they're able to tolerate that sub-freezing water of the Antarctic. And other fish aren't. And the ice fish have also come up with something that's incredibly nifty and shocked naturalists when they first discovered it. If you open any fish you know, slice it open, you're going to see red blood because that's something that animals with backbones have and have had for almost 500 million years on this planet. But you slice open an ice fish, their blood is colorless because they've gotten rid of red blood cells. They've ditched red blood cells. And the reason they've ditched red blood cells is that those low temperatures, it makes their blood too viscous. So it's a good illustration of just how conditional these adaptations are. That to exploit the resources of the Southern Ocean, you've got to make antifreeze and get rid of your red blood cells, where in other parts of the world, antifreeze would be irrelevant and your red blood cells are necessary for every second of life."
4BZHlsdSwm4,4BZHlsdSwm4.wav,data/4BZHlsdSwm4.wav,"I call this your money autobiography. And as a money coach, this is the first step I take with my clients. Think back to your earliest childhood money memory. What did it feel like when you got money? Were you excited, proud, or confused? And what did you do with the money? Did you run to the candy store, or did you run to the bank? And what did you hear your parents say, and what did you see your parents do with the money? Change is difficult. But in my family, not changing is fatal. So I did the work, and I have experienced deep and profound forgiveness. It only takes one person in your family to break through the money shame cycle. I want you to be the money. The one."
97IwoIqBCZk,97IwoIqBCZk.wav,data/97IwoIqBCZk.wav,"We developed an AI that could generate extremely long sequences of DNA 500 times longer than previous AI models at high levels of detail. Eighty thousand whole genomes fed into a model that we called ... Evo. And our goal was to create something like a chat GPT for DNA, where you can prompt Evo and describe the DNA you want, and it would generate new sequences one letter at a time. How do you know if it's any real or good? What we needed was a test. And so we started with a familiar tool in biology called CRISPR. CRISPR is like a pair of molecular scissors that can edit DNA, used for things like gene therapy. And so our biologists would take that generated DNA and analyze it to see how realistic does it look. Does it resemble something in nature? How do its proteins fold? Which all give us a sense of its function, but ultimately, we have to test their ability to cut DNA by actually building them in the lab. And so that's what we did. Evo generated DNA that not only looked realistic, but that actually functioned. In this future, we can make truly personalized medicine. Imagine prompting an AI like Evo with your genome, finding sources of diseases, predicting your reaction to drugs, and guiding treatment options based on your own DNA. But let's say you're not comfortable with changing your DNA. What if we added new DNA? With DNA generation, what is the limit of what's possible? We've all seen Jurassic Park. We all thought it was science fiction, and it is. Mostly, researchers are now reconstructing the genomes of extinct species, with one company planning to resurrect the woolly mammoth by as early as 2028. Now, instead of bringing back extinct species, can we create new ones?"
cEvRs1IKQO8,cEvRs1IKQO8.wav,data/cEvRs1IKQO8.wav,"I want to make the $1,000 spacesuit rather than the $100,000 spacesuit. I learned that the technologies were simple. Spacesuits have roughly four layers. The first is a thermal layer. It's a coolant garment. This circulates ice water across hoses or through hoses across your body, picking up your body heat and dumping it overboard. The water is recycled though. We sewed aquarium hose into a long john garment. The second layer is a pressure bladder. This holds a bubble of high pressure gas around your body so that the nitrogen in your tissues doesn't fizz like soda bubbles when you're exposed to vacuum. That's decompression sickness. It's lethal. Our first bladders were diving suits, which we adapted nicely. Now we're making our own bladders again. Don't rely on them. Make it cheaper. It's one of the many barriers to space exploration is cost. We wanted to reduce cost. I've left the coveralls off so you can see the underside. This is more interesting. What you're seeing in here is all kinds of restraints. He's being cooled. He's getting gas to breathe."
_rMeEK1uG9M,_rMeEK1uG9M.wav,data/_rMeEK1uG9M.wav,"ChatGPT for a time was a real sensation in that there was a lot of discussion about whether it's conscious and it was very exciting that you could finally have a chatbot that was semi-realistic. Do you have any other questions or topics you'd like to discuss? What's the definition of a lie? Allah is the Arabic word for God in Islam. People are already beginning to see through it. But the thing that I think ChatGPT does really well is provide a fictional philosophical dialogue partner. The greatest philosophy in history has been written in the form of dialogues. And the reason for that is because philosophy is something that's supposed to be discussed. It's supposed to be something that's explored through objection and discussion and debate. ChatGPT does that very well. It's essentially a fictional character of your own devising because although you're not directly controlling its script, it's on your side. If you say, no, no, I think this is the case, it will ultimately agree with you because it's an agreeable language model. But it provides an opportunity. If you tell it to debate with you or provide objections to more clearly elucidate a point. So I'm not trying to impress anybody by convincing ChatGPT of any proposition. I think anybody could convince it of anything, but it is a useful tool for exploring these ideas in depth, which is what I think comes out in those kinds of videos."
Gg6wJa_PMwo,Gg6wJa_PMwo.wav,data/Gg6wJa_PMwo.wav,"Particles like electrons, for example, have a property called spin, which can be up or down. It's like heads and tails. Objects like electrons can not only have definite values of some property, some thing that you can measure, but they can be in a mixture of those things. And it's not a probability theory in the sense that we would usually think of probability theories. So usually we'd say, well, there's a 50% chance it's going to rain tomorrow. Why do we say that, why we would say such a thing? It's because we have incomplete knowledge of the system, in this case, the weather. The key difference in quantum theory is that these probabilities are fundamental to the description of nature. The probabilities are intrinsic to the theory itself. And pretty much all. Of the intellectual challenges and the confusion around quantum mechanics comes from that very simple property."
VopoxAqteGY,VopoxAqteGY.wav,data/VopoxAqteGY.wav,"Have you ever wondered how much ice cream you can get for a dollar? Or what's the cheapest thing at an airport? Or if it's faster to go inside or a drive-through? Probably not. But somehow answering these weird questions and sharing those experiences have become my life's work. Great stories should be told in less than 60 seconds. And it's not just about becoming a viral social media star, it's about making your conversations better. Many great stories start with a question because it'll make people stick until the end to find out the answer. You want to get your audience's attention immediately, so you want to start by asking something shocking. After you've hooked your audience, you want to take them on a journey, building up to your answer, where you want there to feel constant progression, so we're moving closer and closer to our answer, so we feel like we can't stop listening. But if everything is smooth sailing, then nobody cares, which is why we need to add conflict before getting to our answer. And after enough buildup, we finally need our answers. The key here is to build tension by making the answer feel uncertain to make a satisfying ending. Because if it takes longer to tell your story than it does to make a burger, then you're probably overcooking both."
eZ6qfJYh8Hg,eZ6qfJYh8Hg.wav,data/eZ6qfJYh8Hg.wav,"Cults are insidious and any group can become culty. That's right, any group. Everybody's got their something, their hook. It could be as fun and friendly as... Want to check out a spin class? A makeup party with wine and cheese. Hey, let's go foam bank for our favorite candidate. Have you ever tried cold plunging? So I'm going to teach you a couple red flags, not all of them, but a couple red flags so you can spot the signs. And remember, not any one of these things in and of itself is the problem, it's the whole package. The first thing is there's an assumption of your neediness. You're a broken bird, you're unwhole, and they have all the tools to make you whole again. That's very convenient. Also, loaded language. If they're using pretentious terms to sound holier and smarter, run. Be aware if there's rumors that they're a cult already, or if there's lawsuits or bad press. Where there's smoke, there is usually fire. And finally, if they're claiming to have the definitive answers to life's mysteries, big red flag."
